row_id,ISO,year,Education,Marital_Status,age,Saving,weight
1015668,RWA,2016,Primary,Married,25-35,At other formal (non-bank),401.51256
1015669,RWA,2016,No Formal,Married,25-35,Informally,401.51256
1015670,RWA,2016,Secondary,Married,25-35,At Bank,616.55376
1015671,RWA,2016,Secondary,Married,25-35,At Bank,411.03584
1015672,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),411.03584
1015673,RWA,2016,Primary,Married,45-60,At Bank,411.03584
1015674,RWA,2016,Secondary,Single,<18,At home,1402.39536
1015675,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),1168.6628
1015676,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),2103.5930399999997
1015677,RWA,2016,Secondary,Single,<18,At home,701.19768
1015678,RWA,2016,Secondary,Single,18-25,At home,822.07168
1015679,RWA,2016,Primary,Married,>60,At other formal (non-bank),411.03584
1015680,RWA,2016,Primary,Married,45-60,Informally,411.03584
1015681,RWA,2016,No Formal,Married,45-60,Not saving,1233.10752
1015682,RWA,2016,Primary,Single,25-35,At other formal (non-bank),616.55376
1015683,RWA,2016,Secondary,Married,35-45,Not saving,616.55376
1015684,RWA,2016,Primary,Married,35-45,Not saving,616.55376
1015685,RWA,2016,Primary,Single,18-25,Not saving,411.03584
1015686,RWA,2016,Primary,Single,18-25,At other formal (non-bank),616.55376
1015687,RWA,2016,Primary,Married,25-35,Informally,411.03584
1015688,RWA,2016,Primary,Single,25-35,At other formal (non-bank),822.07168
1015690,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),422.34098
1015691,RWA,2016,Primary,Married,18-25,At home,633.51147
1015692,RWA,2016,Primary,Married,35-45,At other formal (non-bank),422.34098
1015693,RWA,2016,Primary,Married,25-35,At other formal (non-bank),422.34098
1015694,RWA,2016,Primary,Married,25-35,At other formal (non-bank),427.14704000000006
1015695,RWA,2016,Primary,Married,35-45,At other formal (non-bank),427.14704000000006
1015696,RWA,2016,Primary,Single,18-25,At other formal (non-bank),1281.44112
1015697,RWA,2016,No Formal,Married,35-45,Not saving,427.14704000000006
1015698,RWA,2016,No Formal,Married,25-35,At home,415.7761
1015699,RWA,2016,Primary,Single,<18,At other formal (non-bank),623.66415
1015700,RWA,2016,No Formal,Divorced,45-60,Not saving,207.88805
1015701,RWA,2016,No Formal,Widowed,>60,At other formal (non-bank),207.88805
1015702,RWA,2016,Primary,Married,35-45,Informally,616.55376
1015703,RWA,2016,No Formal,Widowed,>60,At home,205.51792
1015706,RWA,2016,Primary,Married,>60,Informally,433.28245999999996
1015707,RWA,2016,No Formal,Widowed,>60,At home,216.64122999999998
1015708,RWA,2016,Primary,Widowed,45-60,Not saving,649.9236900000001
1015709,RWA,2016,Primary,Married,45-60,At Bank,1299.8473800000002
1015710,RWA,2016,No Formal,Married,45-60,At home,627.9545400000001
1015711,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),418.63636
1015712,RWA,2016,Primary,Married,35-45,At other formal (non-bank),1046.5909
1015713,RWA,2016,Primary,Widowed,>60,At home,209.31818
1015714,RWA,2016,No Formal,Married,45-60,At home,837.27268
1015715,RWA,2016,No Formal,Widowed,45-60,At home,209.31817
1015716,RWA,2016,Primary,Married,25-35,At other formal (non-bank),418.63634
1015717,RWA,2016,No Formal,Married,45-60,At other formal (non-bank),418.63634
1015718,RWA,2016,Primary,Single,18-25,Informally,627.9545400000001
1015719,RWA,2016,No Formal,Widowed,>60,Not saving,418.63636
1015720,RWA,2016,Primary,Married,35-45,At Bank,418.63636
1015721,RWA,2016,Primary,Single,25-35,At home,1255.9090800000001
1015722,RWA,2016,Primary,Married,>60,At other formal (non-bank),627.9545400000001
1015723,RWA,2016,No Formal,Married,35-45,At home,418.63636
1015724,RWA,2016,Tertiary,Married,45-60,At Bank,837.27272
1015725,RWA,2016,Primary,Married,25-35,At other formal (non-bank),418.63636
1015726,RWA,2016,Primary,Married,35-45,At other formal (non-bank),627.9545400000001
1015727,RWA,2016,No Formal,Widowed,>60,At home,209.31818
1015728,RWA,2016,Primary,Married,25-35,Informally,418.63636
1015729,RWA,2016,Primary,Single,18-25,At other formal (non-bank),627.9545400000001
1015730,RWA,2016,Primary,Married,25-35,Informally,421.14514
1015731,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),842.29028
1015732,RWA,2016,Primary,Married,25-35,At home,421.14514
1015733,RWA,2016,Primary,Single,<18,At home,842.29028
1015734,RWA,2016,No Formal,Married,45-60,At home,418.63636
1015737,RWA,2016,Primary,Single,25-35,At other formal (non-bank),1674.54544
1015739,RWA,2016,Primary,Widowed,>60,At other formal (non-bank),1046.5909
1015740,RWA,2016,Primary,Single,18-25,Informally,209.31818
1015742,RWA,2016,Secondary,Single,18-25,At home,374.10642
1015743,RWA,2016,Primary,Married,25-35,At Bank,374.10642
1015744,RWA,2016,Primary,Single,18-25,At other formal (non-bank),561.15963
1015745,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),374.10642
1015746,RWA,2016,Primary,Married,35-45,At other formal (non-bank),374.10642
1015747,RWA,2016,Primary,Married,25-35,At other formal (non-bank),561.15963
1015749,RWA,2016,No Formal,Married,18-25,At home,374.10642
1015750,RWA,2016,No Formal,Married,>60,Informally,187.05321999999998
1015751,RWA,2016,Secondary,Married,35-45,Informally,374.10643999999996
1015752,RWA,2016,No Formal,Divorced,45-60,At other formal (non-bank),187.05321999999998
1015753,RWA,2016,No Formal,Married,45-60,At other formal (non-bank),374.10643999999996
1015754,RWA,2016,Primary,Single,<18,Informally,1122.3193199999998
1015755,RWA,2016,No Formal,Married,45-60,At home,374.10643999999996
1015756,RWA,2016,Primary,Married,35-45,Not saving,374.10643999999996
1015757,RWA,2016,Primary,Married,25-35,Not saving,374.10643999999996
1015758,RWA,2016,Secondary,Divorced,45-60,At other formal (non-bank),187.05321999999998
1015759,RWA,2016,Primary,Married,35-45,At other formal (non-bank),374.10643999999996
1015760,RWA,2016,Secondary,Single,35-45,At other formal (non-bank),561.1596599999999
1015761,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),374.10643999999996
1015763,RWA,2016,Primary,Married,45-60,At home,374.10642
1015764,RWA,2016,Primary,Single,25-35,At home,187.05321
1015765,RWA,2016,Primary,Single,25-35,At other formal (non-bank),561.15963
1015766,RWA,2016,Primary,Single,18-25,Not saving,561.1596599999999
1015767,RWA,2016,Primary,Single,18-25,At other formal (non-bank),561.1596599999999
1015768,RWA,2016,No Formal,Married,35-45,At other formal (non-bank),561.1596599999999
1015769,RWA,2016,No Formal,Widowed,45-60,At other formal (non-bank),374.10643999999996
1015770,RWA,2016,Primary,Married,35-45,At Bank,374.10642
1015771,RWA,2016,No Formal,Widowed,>60,At other formal (non-bank),187.05321
1015772,RWA,2016,Primary,Widowed,>60,At home,187.05321
1015773,RWA,2016,Primary,Single,45-60,At other formal (non-bank),187.05321
1015774,RWA,2016,No Formal,Married,25-35,At home,374.10643999999996
1015775,RWA,2016,Primary,Married,25-35,At other formal (non-bank),374.10643999999996
1015777,RWA,2016,Primary,Married,45-60,Informally,374.10643999999996
1015778,RWA,2016,Primary,Married,45-60,Informally,761.3996
1015779,RWA,2016,Primary,Single,18-25,Informally,761.3996
1015780,RWA,2016,Primary,Single,18-25,At home,380.6998
1015781,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),761.3996
1015782,RWA,2016,Primary,Married,25-35,At home,363.60148
1015783,RWA,2016,Primary,Married,35-45,At home,363.60148
1015784,RWA,2016,Primary,Married,25-35,Not saving,363.60148
1015785,RWA,2016,No Formal,Married,>60,At home,545.40222
1015786,RWA,2016,No Formal,Widowed,>60,At home,377.95246000000003
1015787,RWA,2016,No Formal,Married,25-35,At home,377.95246000000003
1015788,RWA,2016,Secondary,Married,35-45,At home,377.95246000000003
1015789,RWA,2016,Secondary,Single,18-25,At home,566.9286900000001
1015790,RWA,2016,Primary,Married,25-35,At other formal (non-bank),363.6015
1015791,RWA,2016,Primary,Widowed,35-45,At home,181.80075
1015792,RWA,2016,Primary,Married,25-35,At home,363.6015
1015793,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),363.6015
1015794,RWA,2016,No Formal,Married,25-35,At home,363.6015
1015795,RWA,2016,No Formal,Married,25-35,At other formal (non-bank),363.6015
1015796,RWA,2016,Primary,Married,45-60,Informally,363.6015
1015798,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),959.2056
1015799,RWA,2016,No Formal,Married,25-35,At home,383.68224
1015800,RWA,2016,Secondary,Married,>60,At Bank,767.36448
1015801,RWA,2016,No Formal,Married,25-35,Informally,383.68224
1015802,RWA,2016,Primary,Married,35-45,At other formal (non-bank),389.94534
1015803,RWA,2016,Primary,Married,35-45,At other formal (non-bank),584.91801
1015804,RWA,2016,Primary,Divorced,18-25,At home,194.97267
1015805,RWA,2016,Primary,Married,45-60,Informally,584.91801
1015806,RWA,2016,Primary,Married,35-45,At other formal (non-bank),363.6015
1015807,RWA,2016,No Formal,Widowed,>60,Informally,181.80075
1015808,RWA,2016,Primary,Divorced,35-45,At other formal (non-bank),545.40225
1015809,RWA,2016,No Formal,Married,45-60,At other formal (non-bank),727.203
1015810,RWA,2016,Primary,Single,<18,At home,679.95627
1015811,RWA,2016,Primary,Widowed,45-60,Informally,226.65209
1015812,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),906.60836
1015813,RWA,2016,Primary,Widowed,>60,At home,453.30418
1015814,RWA,2016,Primary,Married,25-35,At home,493.54142
1015815,RWA,2016,No Formal,Married,>60,At home,493.54142
1015816,RWA,2016,Primary,Single,18-25,At home,493.54142
1015817,RWA,2016,No Formal,Single,18-25,At home,740.31213
1015818,RWA,2016,No Formal,Married,35-45,At home,453.30418
1015819,RWA,2016,Primary,Married,25-35,At home,453.30418
1015820,RWA,2016,No Formal,Married,25-35,At home,453.30418
1015821,RWA,2016,Primary,Married,35-45,At home,453.30418
1015822,RWA,2016,Secondary,Single,18-25,At home,679.95627
1015823,RWA,2016,Primary,Married,25-35,At other formal (non-bank),453.30418
1015824,RWA,2016,Primary,Married,18-25,At home,453.30418
1015825,RWA,2016,No Formal,Divorced,45-60,At home,226.65209
1015826,RWA,2016,Primary,Single,35-45,At other formal (non-bank),679.95627
1015827,RWA,2016,Secondary,Married,35-45,Informally,453.30418
1015828,RWA,2016,Tertiary,Married,25-35,At Bank,679.95627
1015829,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),453.30418
1015830,RWA,2016,No Formal,Married,18-25,Informally,453.30418
1015831,RWA,2016,Secondary,Married,25-35,Informally,453.30418
1015832,RWA,2016,No Formal,Widowed,>60,Not saving,226.65209
1015833,RWA,2016,No Formal,Married,25-35,Informally,453.30418
1015834,RWA,2016,Primary,Married,25-35,Informally,453.30418
1015835,RWA,2016,Primary,Divorced,25-35,Informally,226.65209
1015836,RWA,2016,No Formal,Divorced,>60,Not saving,453.30418
1015837,RWA,2016,No Formal,Married,45-60,Not saving,906.60836
1015838,RWA,2016,No Formal,Widowed,>60,At home,226.65209
1015839,RWA,2016,Primary,Widowed,18-25,At home,226.65209
1015842,RWA,2016,No Formal,Married,35-45,Informally,453.30418
1015843,RWA,2016,Secondary,Married,18-25,Informally,453.30418
1015844,RWA,2016,Secondary,Married,35-45,Informally,679.95627
1015846,RWA,2016,Primary,Married,45-60,At Bank,572.80743
1015847,RWA,2016,Primary,Married,45-60,Informally,572.80743
1015848,RWA,2016,Primary,Single,18-25,Informally,190.93581
1015849,RWA,2016,Primary,Single,25-35,At home,381.87162
1015850,RWA,2016,Primary,Married,35-45,At other formal (non-bank),381.87162
1015851,RWA,2016,Primary,Married,25-35,At Bank,572.80743
1015852,RWA,2016,No Formal,Married,45-60,Informally,381.87162
1015853,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),572.80743
1015854,RWA,2016,Primary,Married,35-45,Not saving,572.80743
1015855,RWA,2016,No Formal,Widowed,>60,At other formal (non-bank),190.93581
1015858,RWA,2016,No Formal,Widowed,>60,Not saving,381.87162
1015865,RWA,2016,No Formal,Married,45-60,Informally,572.80743
1015866,RWA,2016,Primary,Married,>60,At other formal (non-bank),763.74324
1015867,RWA,2016,Primary,Married,45-60,Informally,388.14866
1015869,RWA,2016,Secondary,Married,45-60,Informally,388.14866
1015870,RWA,2016,Primary,Single,25-35,Informally,582.22299
1015871,RWA,2016,No Formal,Married,>60,At other formal (non-bank),763.74324
1015872,RWA,2016,Secondary,Married,25-35,At other formal (non-bank),381.87162
1015873,RWA,2016,No Formal,Widowed,>60,Informally,190.93581
1015875,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),803.02512
1015876,RWA,2016,Secondary,Single,18-25,At home,803.02512
1015877,RWA,2016,No Formal,Single,<18,At home,401.51256
1015878,RWA,2016,No Formal,Married,>60,Informally,401.51256
1015880,RWA,2016,Primary,Married,35-45,At Bank,205.51792
1015881,RWA,2016,Tertiary,Single,35-45,At Bank,616.55376
1015882,RWA,2016,Secondary,Married,35-45,At Bank,411.03584
1015883,RWA,2016,Primary,Widowed,>60,At other formal (non-bank),233.73256
1015884,RWA,2016,Secondary,Single,<18,Not saving,934.93024
1015885,RWA,2016,Secondary,Single,18-25,At Bank,1402.39536
1015886,RWA,2016,No Formal,Widowed,>60,At Bank,934.93024
1015888,RWA,2016,No Formal,Married,35-45,At other formal (non-bank),411.03584
1015889,RWA,2016,No Formal,Married,45-60,Not saving,411.03584
1015890,RWA,2016,Primary,Married,25-35,At other formal (non-bank),411.03584
1015891,RWA,2016,Secondary,Single,18-25,Not saving,1027.5896
1015892,RWA,2016,No Formal,Married,>60,At other formal (non-bank),822.07168
1015893,RWA,2016,No Formal,Single,45-60,At home,205.51792
1015894,RWA,2016,Primary,Married,35-45,Not saving,411.03584
1015895,RWA,2016,Primary,Married,35-45,Informally,411.03584
1015896,RWA,2016,Primary,Single,25-35,Not saving,616.55376
1015897,RWA,2016,Secondary,Widowed,>60,At other formal (non-bank),205.51792
1015898,RWA,2016,Tertiary,Married,>60,At Bank,411.03584
1015899,RWA,2016,Secondary,Widowed,>60,At other formal (non-bank),422.34098
1015900,RWA,2016,Primary,Married,25-35,Not saving,422.34098
1015901,RWA,2016,Secondary,Married,>60,Informally,422.34098
1015903,RWA,2016,No Formal,Single,25-35,Not saving,640.72056
1015904,RWA,2016,Primary,Married,45-60,At other formal (non-bank),213.57352000000003
1015905,RWA,2016,No Formal,Single,45-60,Not saving,213.57352000000003
1015906,RWA,2016,Primary,Married,25-35,Informally,427.14704000000006
1015907,RWA,2016,No Formal,Married,35-45,Informally,623.66415
1015908,RWA,2016,No Formal,Married,35-45,Informally,415.7761
1015909,RWA,2016,No Formal,Single,18-25,Not saving,623.66415
1015910,RWA,2016,Primary,Married,25-35,At home,623.66415
1015911,RWA,2016,Secondary,Single,<18,At other formal (non-bank),1027.5896
1015914,RWA,2016,No Formal,Married,>60,Not saving,411.03584
1015915,RWA,2016,Primary,Married,>60,Not saving,433.28245999999996
1015916,RWA,2016,Secondary,Widowed,18-25,Informally,866.5649199999999
1015917,RWA,2016,Primary,Married,35-45,At home,216.64122999999998
1015918,RWA,2016,Primary,Widowed,45-60,At home,866.5649199999999
1015919,RWA,2016,No Formal,Married,>60,At other formal (non-bank),837.27272
1015920,RWA,2016,No Formal,Widowed,>60,At other formal (non-bank),209.31818
1015922,RWA,2016,No Formal,Married,45-60,Informally,418.63636
1015923,RWA,2016,Primary,Widowed,45-60,Informally,209.31817
1015924,RWA,2016,Primary,Married,35-45,At other formal (non-bank),627.9545099999999
1015925,RWA,2016,Primary,Married,18-25,Not saving,418.63634
1015926,RWA,2016,Primary,Married,18-25,At other formal (non-bank),1255.9090199999998
1015928,RWA,2016,No Formal,Divorced,25-35,Not saving,418.63636
1015929,RWA,2016,Primary,Married,>60,Not saving,418.63636
1015930,RWA,2016,Primary,Married,45-60,At other formal (non-bank),418.63636
1015931,RWA,2016,No Formal,Married,>60,Informally,837.27272
1015933,RWA,2016,Primary,Married,25-35,At Bank,418.63636
1015934,RWA,2016,Primary,Married,25-35,Not saving,418.63636
1015936,RWA,2016,No Formal,Single,25-35,At other formal (non-bank),418.63636
1015938,RWA,2016,Primary,Married,>60,At other formal (non-bank),837.27272
1015939,RWA,2016,Primary,Married,35-45,Not saving,631.71771
1015940,RWA,2016,Primary,Married,25-35,At other formal (non-bank),421.14514
1015941,RWA,2016,No Formal,Widowed,35-45,Informally,842.29028
1015943,RWA,2016,No Formal,Married,>60,Not saving,1046.5909
1015944,RWA,2016,Primary,Single,25-35,Not saving,627.9545400000001
1015945,RWA,2016,Primary,Single,25-35,At other formal (non-bank),418.63636
1015947,RWA,2016,No Formal,Married,>60,At other formal (non-bank),418.63636
1015949,RWA,2016,Primary,Single,<18,At other formal (non-bank),1046.5909
1015950,RWA,2016,Primary,Married,35-45,At other formal (non-bank),837.27272
1015953,RWA,2016,No Formal,Widowed,45-60,At other formal (non-bank),187.05321
1015954,RWA,2016,Tertiary,Married,25-35,At Bank,374.10642
1015955,RWA,2016,Secondary,Single,<18,Not saving,374.10642
1015956,RWA,2016,No Formal,Married,25-35,Not saving,374.10642
1015957,RWA,2016,Secondary,Married,>60,Informally,374.10642
1015959,RWA,2016,Secondary,Married,25-35,At other formal (non-bank),374.10643999999996
1015960,RWA,2016,No Formal,Married,35-45,Informally,374.10643999999996
1015961,RWA,2016,Primary,Widowed,45-60,Not saving,187.05321999999998
1015962,RWA,2016,Primary,Single,18-25,Informally,935.2661
1015964,RWA,2016,No Formal,Widowed,>60,Not saving,187.05321999999998
1015965,RWA,2016,No Formal,Widowed,>60,Not saving,374.10643999999996
1015969,RWA,2016,Secondary,Single,25-35,At other formal (non-bank),187.05321999999998
1015970,RWA,2016,No Formal,Married,25-35,Informally,374.10643999999996
1015971,RWA,2016,No Formal,Married,35-45,Not saving,374.10642
1015972,RWA,2016,No Formal,Married,45-60,Informally,561.15963
1015973,RWA,2016,Primary,Married,25-35,Not saving,374.10642
1015974,RWA,2016,Primary,Married,35-45,Not saving,374.10642
1015975,RWA,2016,Primary,Married,18-25,Informally,374.10643999999996
1015976,RWA,2016,Primary,Married,45-60,Informally,561.1596599999999
1015977,RWA,2016,Primary,Widowed,>60,Not saving,187.05321999999998
1015978,RWA,2016,No Formal,Married,>60,Not saving,374.10643999999996
1015979,RWA,2016,No Formal,Married,25-35,Informally,374.10642
1015983,RWA,2016,No Formal,Married,35-45,At other formal (non-bank),374.10643999999996
1015984,RWA,2016,No Formal,Married,45-60,Informally,935.2661
1015985,RWA,2016,Primary,Divorced,35-45,At other formal (non-bank),187.05321999999998
1015987,RWA,2016,No Formal,Widowed,>60,Not saving,190.3499
1015988,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),380.6998
